COURSE CODE,CLASS SECTION,Date,END DATE,MON,TUE,WED,THU,FRI,SAT,SUN,VENUE,START TIME,END TIME,COURSE TITLE
CCST9066,2AX,2022-03-23,2022-04-27,,,WED,,,,,CPD-LG.01,18:30,20:20,"Big Data Solutions to Social Problems: the Good, the Bad and the Ugly"
CCST9068,2A,2022-01-19,2022-01-26,,,WED,,,,,MWT2,14:30,16:20,Artificial Intelligence: Utopia or Dystopia
CCST9068,2A,2022-02-09,2022-03-02,,,WED,,,,,MWT2,14:30,16:20,Artificial Intelligence: Utopia or Dystopia
CCST9068,2A,2022-03-23,2022-04-27,,,WED,,,,,MWT2,14:30,16:20,Artificial Intelligence: Utopia or Dystopia
CCST9068,2AX,2022-01-19,2022-01-26,,,WED,,,,,MWT2,14:30,16:20,Artificial Intelligence: Utopia or Dystopia
CCST9068,2AX,2022-02-09,2022-03-02,,,WED,,,,,MWT2,14:30,16:20,Artificial Intelligence: Utopia or Dystopia
CCST9068,2AX,2022-03-23,2022-04-27,,,WED,,,,,MWT2,14:30,16:20,Artificial Intelligence: Utopia or Dystopia
CCST9072,2A,2022-01-19,2022-01-26,,,WED,,,,,KKLG109,14:30,16:20,Smile ! Teeth and Society
CCST9072,2A,2022-02-09,2022-03-02,,,WED,,,,,KKLG109,14:30,16:20,Smile ! Teeth and Society
CCST9072,2A,2022-03-23,2022-04-27,,,WED,,,,,KKLG109,14:30,16:20,Smile ! Teeth and Society
CCST9074,2A,2022-01-19,2022-01-26,,,WED,,,,,MWT6,16:30,18:20,"Water: Resources, Policy and Technology"
CCST9074,2A,2022-02-09,2022-03-02,,,WED,,,,,MWT6,16:30,18:20,"Water: Resources, Policy and Technology"
CCST9074,2A,2022-03-23,2022-04-27,,,WED,,,,,MWT6,16:30,18:20,"Water: Resources, Policy and Technology"
CCST9075,2A,2022-01-19,2022-01-26,,,WED,,,,,KK202,14:30,16:20,Be Fit! Be Active!
CCST9075,2A,2022-02-09,2022-03-02,,,WED,,,,,KK202,14:30,16:20,Be Fit! Be Active!
CCST9075,2A,2022-03-23,2022-04-27,,,WED,,,,,KK202,14:30,16:20,Be Fit! Be Active!
CCST9076,2A,2022-01-19,2022-01-26,,,WED,,,,,MWT1,12:30,14:20,Attention Magnet: The Psychological and Technological Aspects of Social Media Addiction
CCST9076,2A,2022-02-09,2022-03-02,,,WED,,,,,MWT1,12:30,14:20,Attention Magnet: The Psychological and Technological Aspects of Social Media Addiction
CCST9076,2A,2022-03-23,2022-04-27,,,WED,,,,,MWT1,12:30,14:20,Attention Magnet: The Psychological and Technological Aspects of Social Media Addiction
CCST9076,2AX,2022-01-19,2022-01-26,,,WED,,,,,MWT1,12:30,14:20,Attention Magnet: The Psychological and Technological Aspects of Social Media Addiction
CCST9076,2AX,2022-02-09,2022-03-02,,,WED,,,,,MWT1,12:30,14:20,Attention Magnet: The Psychological and Technological Aspects of Social Media Addiction
CCST9076,2AX,2022-03-23,2022-04-27,,,WED,,,,,MWT1,12:30,14:20,Attention Magnet: The Psychological and Technological Aspects of Social Media Addiction
CCST9077,2A,2022-01-19,2022-01-26,,,WED,,,,,MWT2,16:30,18:20,The Quantum Revolution: From Secret Codes to Black Holes
CCST9077,2A,2022-02-09,2022-03-02,,,WED,,,,,MWT2,16:30,18:20,The Quantum Revolution: From Secret Codes to Black Holes
CCST9077,2A,2022-03-23,2022-04-27,,,WED,,,,,MWT2,16:30,18:20,The Quantum Revolution: From Secret Codes to Black Holes
CCST9077,2AX,2022-01-19,2022-01-26,,,WED,,,,,MWT2,16:30,18:20,The Quantum Revolution: From Secret Codes to Black Holes
CCST9077,2AX,2022-02-09,2022-03-02,,,WED,,,,,MWT2,16:30,18:20,The Quantum Revolution: From Secret Codes to Black Holes
CCST9077,2AX,2022-03-23,2022-04-27,,,WED,,,,,MWT2,16:30,18:20,The Quantum Revolution: From Secret Codes to Black Holes
CCST9078,2A,2022-01-19,2022-01-26,,,WED,,,,,CPD-LG.09,14:30,16:20,Health Literacy: Things to Know Before Consulting Dr. Google
CCST9078,2A,2022-02-09,2022-03-02,,,WED,,,,,CPD-LG.09,14:30,16:20,Health Literacy: Things to Know Before Consulting Dr. Google
CCST9078,2A,2022-03-23,2022-04-27,,,WED,,,,,CPD-LG.09,14:30,16:20,Health Literacy: Things to Know Before Consulting Dr. Google
CCST9078,2AX,2022-01-19,2022-01-26,,,WED,,,,,CPD-LG.09,14:30,16:20,Health Literacy: Things to Know Before Consulting Dr. Google
CCST9078,2AX,2022-02-09,2022-03-02,,,WED,,,,,CPD-LG.09,14:30,16:20,Health Literacy: Things to Know Before Consulting Dr. Google
CCST9078,2AX,2022-03-23,2022-04-27,,,WED,,,,,CPD-LG.09,14:30,16:20,Health Literacy: Things to Know Before Consulting Dr. Google
CCST9079,2A,2022-01-19,2022-01-26,,,WED,,,,,CPD-LG.07,12:30,14:20,"Gender, Science, and Self-Shaping: Biohacking and Techno-Identities"
CCST9079,2A,2022-02-09,2022-03-02,,,WED,,,,,CPD-LG.07,12:30,14:20,"Gender, Science, and Self-Shaping: Biohacking and Techno-Identities"
CCST9079,2A,2022-03-23,2022-04-27,,,WED,,,,,CPD-LG.07,12:30,14:20,"Gender, Science, and Self-Shaping: Biohacking and Techno-Identities"
CCST9079,2AX,2022-01-19,2022-01-26,,,WED,,,,,CPD-LG.07,12:30,14:20,"Gender, Science, and Self-Shaping: Biohacking and Techno-Identities"
CCST9079,2AX,2022-02-09,2022-03-02,,,WED,,,,,CPD-LG.07,12:30,14:20,"Gender, Science, and Self-Shaping: Biohacking and Techno-Identities"
CCST9079,2AX,2022-03-23,2022-04-27,,,WED,,,,,CPD-LG.07,12:30,14:20,"Gender, Science, and Self-Shaping: Biohacking and Techno-Identities"
CCST9080,2A,2022-01-19,2022-01-26,,,WED,,,,,MWT2,12:30,14:20,"Fintech: Financial Inclusion, Emerging Markets, and Social Value"
CCST9080,2A,2022-02-09,2022-03-02,,,WED,,,,,MWT2,12:30,14:20,"Fintech: Financial Inclusion, Emerging Markets, and Social Value"
CCST9080,2A,2022-03-23,2022-04-27,,,WED,,,,,MWT2,12:30,14:20,"Fintech: Financial Inclusion, Emerging Markets, and Social Value"
CCST9080,2AX,2022-01-19,2022-01-26,,,WED,,,,,MWT2,12:30,14:20,"Fintech: Financial Inclusion, Emerging Markets, and Social Value"
CCST9080,2AX,2022-02-09,2022-03-02,,,WED,,,,,MWT2,12:30,14:20,"Fintech: Financial Inclusion, Emerging Markets, and Social Value"
CCST9080,2AX,2022-03-23,2022-04-27,,,WED,,,,,MWT2,12:30,14:20,"Fintech: Financial Inclusion, Emerging Markets, and Social Value"
CDEN9001,2A,2022-01-19,2022-01-26,,,WED,,,,,CPD-LG.10,9:30,12:20,Practical Chinese for Dentistry Students
CDEN9001,2A,2022-02-09,2022-03-02,,,WED,,,,,CPD-LG.10,9:30,12:20,Practical Chinese for Dentistry Students
CDEN9001,2A,2022-03-23,2022-04-27,,,WED,,,,,CPD-LG.10,9:30,12:20,Practical Chinese for Dentistry Students
CEDU9008,2A,2022-01-18,2022-01-25,,TUE,,,,,,CPD-LG.17,13:30,16:20,Practical Chinese for BEd&BSocSc Students
CEDU9008,2A,2022-02-08,2022-03-01,,TUE,,,,,,CPD-LG.17,13:30,16:20,Practical Chinese for BEd&BSocSc Students
CEDU9008,2A,2022-03-15,2022-03-29,,TUE,,,,,,CPD-LG.17,13:30,16:20,Practical Chinese for BEd&BSocSc Students
CEDU9008,2A,2022-04-12,2022-04-26,,TUE,,,,,,CPD-LG.17,13:30,16:20,Practical Chinese for BEd&BSocSc Students
CEMD9001,2A,2022-01-19,2022-01-26,,,WED,,,,,LE3,10:30,12:20,Practical Chinese for BASc (GHD) Students
CEMD9001,2A,2022-02-09,2022-03-02,,,WED,,,,,LE3,10:30,12:20,Practical Chinese for BASc (GHD) Students
CEMD9001,2A,2022-03-23,2022-04-27,,,WED,,,,,LE3,10:30,12:20,Practical Chinese for BASc (GHD) Students
CEMD9002,2A,2022-01-20,2022-01-27,,,,THU,,,,CPD-LG.10,13:30,15:20,Practical Chinese for Nursing Students
CEMD9002,2A,2022-02-10,2022-03-03,,,,THU,,,,CPD-LG.10,13:30,15:20,Practical Chinese for Nursing Students
CEMD9002,2A,2022-03-17,2022-04-28,,,,THU,,,,CPD-LG.10,13:30,15:20,Practical Chinese for Nursing Students
CEMD9002,2B,2022-01-18,2022-01-25,,TUE,,,,,,CPD-LG.10,13:30,15:20,Practical Chinese for Nursing Students
CEMD9002,2B,2022-02-08,2022-03-01,,TUE,,,,,,CPD-LG.10,13:30,15:20,Practical Chinese for Nursing Students
CEMD9002,2B,2022-03-15,2022-03-29,,TUE,,,,,,CPD-LG.10,13:30,15:20,Practical Chinese for Nursing Students
CEMD9002,2B,2022-04-12,2022-04-26,,TUE,,,,,,CPD-LG.10,13:30,15:20,Practical Chinese for Nursing Students
CEMD9003,2A,2022-01-21,2022-01-28,,,,,FRI,,,CPD-LG.63,10:30,12:20,Practical Chinese for Chinese Medicine Students
CEMD9003,2A,2022-02-11,2022-03-04,,,,,FRI,,,CPD-LG.63,10:30,12:20,Practical Chinese for Chinese Medicine Students
CEMD9003,2A,2022-03-18,2022-04-08,,,,,FRI,,,CPD-LG.63,10:30,12:20,Practical Chinese for Chinese Medicine Students
CEMD9003,2A,2022-04-22,2022-04-29,,,,,FRI,,,CPD-LG.63,10:30,12:20,Practical Chinese for Chinese Medicine Students
CEMD9008,2A,2022-01-18,2022-01-25,,TUE,,,,,,KKLG103,14:30,16:20,Practical Chinese for Biomedical Sciences Students
CEMD9008,2A,2022-02-08,2022-03-01,,TUE,,,,,,KKLG103,14:30,16:20,Practical Chinese for Biomedical Sciences Students
CEMD9008,2A,2022-03-15,2022-03-29,,TUE,,,,,,KKLG103,14:30,16:20,Practical Chinese for Biomedical Sciences Students
CEMD9008,2A,2022-04-12,2022-04-26,,TUE,,,,,,KKLG103,14:30,16:20,Practical Chinese for Biomedical Sciences Students
CENG9001,2C,2022-01-20,2022-01-27,,,,THU,,,,RHT,12:30,14:20,Practical Chinese for Engineering Students
CENG9001,2C,2022-02-10,2022-03-03,,,,THU,,,,RHT,12:30,14:20,Practical Chinese for Engineering Students
CENG9001,2C,2022-03-17,2022-04-28,,,,THU,,,,RHT,12:30,14:20,Practical Chinese for Engineering Students
CEUC9001,2A,2022-01-17,2022-01-31,MON,,,,,,,CPD-LG.10,10:30,12:20,"Practical Chinese for Surveying, Urban Studies, and Conservation Students"
CEUC9001,2A,2022-02-14,2022-02-28,MON,,,,,,,CPD-LG.10,10:30,12:20,"Practical Chinese for Surveying, Urban Studies, and Conservation Students"
CEUC9001,2A,2022-03-14,2022-04-11,MON,,,,,,,CPD-LG.10,10:30,12:20,"Practical Chinese for Surveying, Urban Studies, and Conservation Students"
CEUC9001,2A,2022-04-25,2022-04-25,MON,,,,,,,CPD-LG.10,10:30,12:20,"Practical Chinese for Surveying, Urban Studies, and Conservation Students"
CHEM1042,2D,2022-01-18,2022-01-25,,TUE,,,,,,RHT,11:30,12:20,General chemistry I
CHEM1042,2D,2022-01-19,2022-01-26,,,WED,,,,,,9:30,12:20,General chemistry I
CHEM1042,2D,2022-01-21,2022-01-28,,,,,FRI,,,RHT,11:30,12:20,General chemistry I
CHEM1042,2D,2022-02-08,2022-03-01,,TUE,,,,,,RHT,11:30,12:20,General chemistry I
CHEM1042,2D,2022-02-09,2022-03-02,,,WED,,,,,,9:30,12:20,General chemistry I
CHEM1042,2D,2022-02-11,2022-03-04,,,,,FRI,,,RHT,11:30,12:20,General chemistry I
CHEM1042,2D,2022-03-15,2022-03-29,,TUE,,,,,,RHT,11:30,12:20,General chemistry I
CHEM1042,2D,2022-03-18,2022-04-08,,,,,FRI,,,RHT,11:30,12:20,General chemistry I
CHEM1042,2D,2022-03-23,2022-04-27,,,WED,,,,,,9:30,12:20,General chemistry I
CHEM1042,2D,2022-04-12,2022-04-26,,TUE,,,,,,RHT,11:30,12:20,General chemistry I
CHEM1042,2D,2022-04-22,2022-04-29,,,,,FRI,,,RHT,11:30,12:20,General chemistry I
CHEM1043,2B,2022-01-17,2022-01-24,MON,,,,,,,MWT1,15:30,17:20,General chemistry II
CHEM1043,2B,2022-01-20,2022-01-27,,,,THU,,,,MWT1,15:30,16:20,General chemistry II
CHEM1043,2B,2022-02-10,2022-03-03,,,,THU,,,,MWT1,15:30,16:20,General chemistry II
CHEM1043,2B,2022-02-14,2022-02-28,MON,,,,,,,MWT1,15:30,17:20,General chemistry II
CHEM1043,2B,2022-03-14,2022-04-11,MON,,,,,,,MWT1,15:30,17:20,General chemistry II
CHEM1043,2B,2022-03-17,2022-04-28,,,,THU,,,,MWT1,15:30,16:20,General chemistry II
CHEM1043,2B,2022-04-25,2022-04-25,MON,,,,,,,MWT1,15:30,17:20,General chemistry II
CHEM1044,2A,2022-01-17,2022-01-31,MON,,,,,,,CYCP1,12:30,14:20,Mathematics in chemistry
CHEM1044,2A,2022-01-20,2022-01-27,,,,THU,,,,CYCP1,12:30,13:20,Mathematics in chemistry
CHEM1044,2A,2022-02-10,2022-03-03,,,,THU,,,,CYCP1,12:30,13:20,Mathematics in chemistry
CHEM1044,2A,2022-02-14,2022-02-28,MON,,,,,,,CYCP1,12:30,14:20,Mathematics in chemistry
CHEM1044,2A,2022-03-14,2022-04-11,MON,,,,,,,CYCP1,12:30,14:20,Mathematics in chemistry
CHEM1044,2A,2022-03-17,2022-04-28,,,,THU,,,,CYCP1,12:30,13:20,Mathematics in chemistry
CHEM1044,2A,2022-04-25,2022-04-25,MON,,,,,,,CYCP1,12:30,14:20,Mathematics in chemistry
CHEM2241,2B,2022-01-17,2022-01-31,MON,,,,,,,CYCP1,9:30,11:20,Analytical chemistry I
CHEM2241,2B,2022-01-21,2022-01-28,,,,,FRI,,,,14:30,18:20,Analytical chemistry I
CHEM2241,2B,2022-02-11,2022-03-04,,,,,FRI,,,,14:30,18:20,Analytical chemistry I
CHEM2241,2B,2022-02-14,2022-02-28,MON,,,,,,,CYCP1,9:30,11:20,Analytical chemistry I
CHEM2241,2B,2022-03-14,2022-04-11,MON,,,,,,,CYCP1,9:30,11:20,Analytical chemistry I
CHEM2241,2B,2022-03-18,2022-04-08,,,,,FRI,,,,14:30,18:20,Analytical chemistry I
CHEM2241,2B,2022-04-22,2022-04-29,,,,,FRI,,,,14:30,18:20,Analytical chemistry I
CHEM2241,2B,2022-04-25,2022-04-25,MON,,,,,,,CYCP1,9:30,11:20,Analytical chemistry I
CHEM2341,2B,2022-01-21,2022-01-28,,,,,FRI,,,CYCP1,12:30,14:20,Inorganic chemistry I
CHEM2341,2B,2022-01-25,2022-01-25,,TUE,,,,,,,14:30,18:20,Inorganic chemistry I
CHEM2341,2B,2022-02-08,2022-03-29,,TUE,,,,,,,14:30,18:20,Inorganic chemistry I
CHEM2341,2B,2022-02-11,2022-03-04,,,,,FRI,,,CYCP1,12:30,14:20,Inorganic chemistry I
CHEM2341,2B,2022-03-18,2022-04-08,,,,,FRI,,,CYCP1,12:30,14:20,Inorganic chemistry I
CHEM2341,2B,2022-04-12,2022-04-26,,TUE,,,,,,,14:30,18:20,Inorganic chemistry I
CHEM2341,2B,2022-04-22,2022-04-29,,,,,FRI,,,CYCP1,12:30,14:20,Inorganic chemistry I
CHEM2441,2B,2022-01-17,2022-01-31,MON,,,,,,,CYCC501,11:30,12:20,Organic chemistry I
CHEM2441,2B,2022-01-20,2022-01-27,,,,THU,,,,CYPP4,10:30,12:20,Organic chemistry I
CHEM2441,2B,2022-02-10,2022-03-03,,,,THU,,,,CYPP4,10:30,12:20,Organic chemistry I
CHEM2441,2B,2022-02-14,2022-02-28,MON,,,,,,,CYCC501,11:30,12:20,Organic chemistry I
CHEM2441,2B,2022-03-14,2022-04-11,MON,,,,,,,CYCC501,11:30,12:20,Organic chemistry I
CHEM2441,2B,2022-03-17,2022-04-28,,,,THU,,,,CYPP4,10:30,12:20,Organic chemistry I
CHEM2441,2B,2022-04-25,2022-04-25,MON,,,,,,,CYCC501,11:30,12:20,Organic chemistry I
CHEM2541,2A,2022-01-18,2022-01-25,,TUE,,,,,,CYCP1,10:30,12:20,Introductory Physical Chemistry
CHEM2541,2A,2022-01-21,2022-01-28,,,,,FRI,,,CYCP1,11:30,12:20,Introductory Physical Chemistry
CHEM2541,2A,2022-02-08,2022-03-01,,TUE,,,,,,CYCP1,10:30,12:20,Introductory Physical Chemistry
CHEM2541,2A,2022-02-11,2022-03-04,,,,,FRI,,,CYCP1,11:30,12:20,Introductory Physical Chemistry
CHEM2541,2A,2022-03-15,2022-03-29,,TUE,,,,,,CYCP1,10:30,12:20,Introductory Physical Chemistry
CHEM2541,2A,2022-03-18,2022-04-08,,,,,FRI,,,CYCP1,11:30,12:20,Introductory Physical Chemistry
CHEM2541,2A,2022-04-12,2022-04-26,,TUE,,,,,,CYCP1,10:30,12:20,Introductory Physical Chemistry
CHEM2541,2A,2022-04-22,2022-04-29,,,,,FRI,,,CYCP1,11:30,12:20,Introductory Physical Chemistry
CHEM3141,2A,2022-01-17,2022-01-24,MON,,,,,,,MB103,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-01-18,2022-01-25,,TUE,,,,,,MB103,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-01-21,2022-01-28,,,,,FRI,,,MB103,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-02-08,2022-03-01,,TUE,,,,,,MB103,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-02-11,2022-03-04,,,,,FRI,,,MB103,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-02-14,2022-02-28,MON,,,,,,,MB103,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-03-14,2022-04-11,MON,,,,,,,MB103,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-03-15,2022-03-29,,TUE,,,,,,MB103,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-03-18,2022-04-08,,,,,FRI,,,MB103,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-04-12,2022-04-12,,TUE,,,,,,MB103,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-04-19,2022-04-19,,TUE,,,,,,CYCC501,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-04-22,2022-04-29,,,,,FRI,,,MB103,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-04-25,2022-04-25,MON,,,,,,,MB103,14:30,15:20,Environmental chemistry
CHEM3141,2A,2022-04-26,2022-04-26,,TUE,,,,,,MB103,14:30,15:20,Environmental chemistry
CHEM3142,2A,2022-01-17,2022-01-24,MON,,,,,,,MB103,13:30,14:20,Chemical process industries and analysis
CHEM3142,2A,2022-01-18,2022-01-25,,TUE,,,,,,MB103,13:30,14:20,Chemical process industries and analysis
CHEM3142,2A,2022-01-20,2022-01-27,,,,THU,,,,MB103,13:30,14:20,Chemical process industries and analysis
CHEM3142,2A,2022-02-08,2022-03-01,,TUE,,,,,,MB103,13:30,14:20,Chemical process industries and analysis
CHEM3142,2A,2022-02-10,2022-03-03,,,,THU,,,,MB103,13:30,14:20,Chemical process industries and analysis
CHEM3142,2A,2022-02-14,2022-02-28,MON,,,,,,,MB103,13:30,14:20,Chemical process industries and analysis
CHEM3142,2A,2022-03-14,2022-04-11,MON,,,,,,,MB103,13:30,14:20,Chemical process industries and analysis
CHEM3142,2A,2022-03-15,2022-03-29,,TUE,,,,,,MB103,13:30,14:20,Chemical process industries and analysis
CHEM3142,2A,2022-03-17,2022-04-28,,,,THU,,,,MB103,13:30,14:20,Chemical process industries and analysis
CHEM3142,2A,2022-04-12,2022-04-26,,TUE,,,,,,MB103,13:30,14:20,Chemical process industries and analysis
CHEM3142,2A,2022-04-25,2022-04-25,MON,,,,,,,MB103,13:30,14:20,Chemical process industries and analysis
CHEM3242,2A,2022-01-18,2022-01-25,,TUE,,,,,,,9:30,13:20,Food and water analysis
CHEM3242,2A,2022-01-21,2022-01-28,,,,,FRI,,,CYPP2,12:30,14:20,Food and water analysis
CHEM3242,2A,2022-02-08,2022-03-01,,TUE,,,,,,,9:30,13:20,Food and water analysis
CHEM3242,2A,2022-02-11,2022-03-04,,,,,FRI,,,CYPP2,12:30,14:20,Food and water analysis
CHEM3242,2A,2022-03-15,2022-03-29,,TUE,,,,,,,9:30,13:20,Food and water analysis
CHEM3242,2A,2022-03-18,2022-04-08,,,,,FRI,,,CYPP2,12:30,14:20,Food and water analysis
CHEM3242,2A,2022-04-12,2022-04-26,,TUE,,,,,,,9:30,13:20,Food and water analysis
CHEM3242,2A,2022-04-22,2022-04-29,,,,,FRI,,,CYPP2,12:30,14:20,Food and water analysis
CHEM3342,2A,2022-01-18,2022-01-25,,TUE,,,,,,MB217,9:30,10:20,Bioinorganic chemistry
CHEM3342,2A,2022-01-21,2022-01-28,,,,,FRI,,,MB217,9:30,11:20,Bioinorganic chemistry
CHEM3342,2A,2022-02-08,2022-03-01,,TUE,,,,,,MB217,9:30,10:20,Bioinorganic chemistry
CHEM3342,2A,2022-02-11,2022-03-04,,,,,FRI,,,MB217,9:30,11:20,Bioinorganic chemistry
CHEM3342,2A,2022-03-15,2022-03-29,,TUE,,,,,,MB217,9:30,10:20,Bioinorganic chemistry
CHEM3342,2A,2022-03-18,2022-04-08,,,,,FRI,,,MB217,9:30,11:20,Bioinorganic chemistry
CHEM3342,2A,2022-04-12,2022-04-26,,TUE,,,,,,MB217,9:30,10:20,Bioinorganic chemistry
CHEM3342,2A,2022-04-22,2022-04-29,,,,,FRI,,,MB217,9:30,11:20,Bioinorganic chemistry
CHEM3441,2B,2022-01-18,2022-01-25,,TUE,,,,,,CYCP1,15:30,16:20,Organic chemistry II
CHEM3441,2B,2022-01-21,2022-01-28,,,,,FRI,,,CYCP1,15:30,17:20,Organic chemistry II
CHEM3441,2B,2022-02-08,2022-03-01,,TUE,,,,,,CYCP1,15:30,16:20,Organic chemistry II
CHEM3441,2B,2022-02-11,2022-03-04,,,,,FRI,,,CYCP1,15:30,17:20,Organic chemistry II
CHEM3441,2B,2022-03-15,2022-03-29,,TUE,,,,,,CYCP1,15:30,16:20,Organic chemistry II
CHEM3441,2B,2022-03-18,2022-04-08,,,,,FRI,,,CYCP1,15:30,17:20,Organic chemistry II
CHEM3441,2B,2022-04-12,2022-04-26,,TUE,,,,,,CYCP1,15:30,16:20,Organic chemistry II
CHEM3441,2B,2022-04-22,2022-04-29,,,,,FRI,,,CYCP1,15:30,17:20,Organic chemistry II
CHEM3443,2B,2022-01-19,2022-01-26,,,WED,,,,,CYCP1,10:30,12:20,Organic chemistry laboratory
CHEM3443,2B,2022-01-20,2022-01-27,,,,THU,,,,,9:30,13:20,Organic chemistry laboratory
CHEM3443,2B,2022-02-09,2022-03-02,,,WED,,,,,CYCP1,10:30,12:20,Organic chemistry laboratory
CHEM3443,2B,2022-02-10,2022-03-03,,,,THU,,,,,9:30,13:20,Organic chemistry laboratory
CHEM3443,2B,2022-03-17,2022-04-28,,,,THU,,,,,9:30,13:20,Organic chemistry laboratory
CHEM3443,2B,2022-03-23,2022-04-27,,,WED,,,,,CYCP1,10:30,12:20,Organic chemistry laboratory
CHEM3542,2A,2022-01-17,2022-01-24,MON,,,,,,,,15:30,19:20,Physical chemistry: statistical thermodynamics and kinetics theory
CHEM3542,2A,2022-01-18,2022-01-25,,TUE,,,,,,LE7,11:30,12:20,Physical chemistry: statistical thermodynamics and kinetics theory
CHEM3542,2A,2022-01-21,2022-01-28,,,,,FRI,,,LE7,11:30,12:20,Physical chemistry: statistical thermodynamics and kinetics theory
CHEM3542,2A,2022-02-08,2022-03-01,,TUE,,,,,,LE7,11:30,12:20,Physical chemistry: statistical thermodynamics and kinetics theory
CHEM3542,2A,2022-02-11,2022-03-04,,,,,FRI,,,LE7,11:30,12:20,Physical chemistry: statistical thermodynamics and kinetics theory
CHEM3542,2A,2022-02-14,2022-02-28,MON,,,,,,,,15:30,19:20,Physical chemistry: statistical thermodynamics and kinetics theory
CHEM3542,2A,2022-03-14,2022-04-11,MON,,,,,,,,15:30,19:20,Physical chemistry: statistical thermodynamics and kinetics theory
CHEM3542,2A,2022-03-15,2022-03-29,,TUE,,,,,,LE7,11:30,12:20,Physical chemistry: statistical thermodynamics and kinetics theory
CHEM3542,2A,2022-03-18,2022-04-08,,,,,FRI,,,LE7,11:30,12:20,Physical chemistry: statistical thermodynamics and kinetics theory
CHEM3542,2A,2022-04-12,2022-04-26,,TUE,,,,,,LE7,11:30,12:20,Physical chemistry: statistical thermodynamics and kinetics theory
CHEM3542,2A,2022-04-22,2022-04-29,,,,,FRI,,,LE7,11:30,12:20,Physical chemistry: statistical thermodynamics and kinetics theory
CHEM3542,2A,2022-04-25,2022-04-25,MON,,,,,,,,15:30,19:20,Physical chemistry: statistical thermodynamics and kinetics theory
CHEM3999,2B,2021-12-01,2022-06-26,,,,,,,,,     ,8:20,Directed studies in chemistry
CHEM4144,2A,2022-01-17,2022-01-24,MON,,,,,,,CYCP1,17:30,18:20,Advanced materials
CHEM4144,2A,2022-01-20,2022-01-27,,,,THU,,,,CYCP1,16:30,18:20,Advanced materials
CHEM4144,2A,2022-02-10,2022-03-03,,,,THU,,,,CYCP1,16:30,18:20,Advanced materials
CHEM4144,2A,2022-02-14,2022-02-28,MON,,,,,,,CYCP1,17:30,18:20,Advanced materials
CHEM4144,2A,2022-03-14,2022-04-11,MON,,,,,,,CYCP1,17:30,18:20,Advanced materials
CHEM4144,2A,2022-03-17,2022-04-28,,,,THU,,,,CYCP1,16:30,18:20,Advanced materials
CHEM4144,2A,2022-04-25,2022-04-25,MON,,,,,,,CYCP1,17:30,18:20,Advanced materials
CHEM4145,2A,2022-01-17,2022-01-31,MON,,,,,,,CYPP4,9:30,10:20,Medicinal chemistry
CHEM4145,2A,2022-01-19,2022-01-26,,,WED,,,,,CYPP4,9:30,10:20,Medicinal chemistry
CHEM4145,2A,2022-01-20,2022-01-27,,,,THU,,,,CYPP4,9:30,10:20,Medicinal chemistry
CHEM4145,2A,2022-02-09,2022-03-02,,,WED,,,,,CYPP4,9:30,10:20,Medicinal chemistry
CHEM4145,2A,2022-02-10,2022-03-03,,,,THU,,,,CYPP4,9:30,10:20,Medicinal chemistry
CHEM4145,2A,2022-02-14,2022-02-28,MON,,,,,,,CYPP4,9:30,10:20,Medicinal chemistry
CHEM4145,2A,2022-03-14,2022-04-11,MON,,,,,,,CYPP4,9:30,10:20,Medicinal chemistry
CHEM4145,2A,2022-03-17,2022-04-28,,,,THU,,,,CYPP4,9:30,10:20,Medicinal chemistry
CHEM4145,2A,2022-03-23,2022-04-27,,,WED,,,,,CYPP4,9:30,10:20,Medicinal chemistry
CHEM4145,2A,2022-04-25,2022-04-25,MON,,,,,,,CYPP4,9:30,10:20,Medicinal chemistry
CHEM4147,2A,2022-01-17,2022-01-24,MON,,,,,,,KB132,14:30,15:20,Supramolecular chemistry
CHEM4147,2A,2022-01-20,2022-01-27,,,,THU,,,,KB132,13:30,15:20,Supramolecular chemistry
CHEM4147,2A,2022-02-10,2022-03-03,,,,THU,,,,KB132,13:30,15:20,Supramolecular chemistry
CHEM4147,2A,2022-02-14,2022-02-28,MON,,,,,,,KB132,14:30,15:20,Supramolecular chemistry
CHEM4147,2A,2022-03-14,2022-04-11,MON,,,,,,,KB132,14:30,15:20,Supramolecular chemistry
CHEM4147,2A,2022-03-17,2022-04-28,,,,THU,,,,KB132,13:30,15:20,Supramolecular chemistry
CHEM4147,2A,2022-04-25,2022-04-25,MON,,,,,,,KB132,14:30,15:20,Supramolecular chemistry
CHEM4148,2A,2022-01-17,2022-01-31,MON,,,,,,,CYPP3,12:30,14:20,Frontiers in Modern Chemical Science
